Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API
0.5302072983899865,0.09204504478910747,0.04629741269706617,0.12955070649000924,-0.13512696274864014,0.39885473892766293,-0.10099892629616058,-0.16755815639598226,-0.11229463288507159,-0.048976490786867166,0.0596201599679593,0.014785885161686113,0.06255465000310508,-0.013184942274866343,-0.1470336547809391
0.6106217021346844,-0.21719272949631058,-0.16587431318953427,-0.07139209051106622,0.10205880279613687,-0.1073366341765936,0.12517704930587947,0.24782395946445201,-0.09162452015165017,-0.014965950036019861,0.028497896533546174,0.017830339497736672,0.05519708945495572,-0.07460788536885744,0.1537541210549351
0.7515888610682927,0.008197375839198294,0.021402568011186802,-0.10710957870893849,-0.012247125085779654,-0.019461984426548652,0.1655478519176531,0.10453702755929399,-0.051665535653558047,0.03763767669589392,0.006982227785278018,-0.014010502982755127,-0.004847275250116493,-0.10146869128882169,-0.040268662494262884
0.288175940504037,-0.07109609732181794,-0.09083678449499051,-0.21559446537355742,0.0749213411693751,-0.016879598707333316,0.3988082331843426,0.1509280881635335,0.20217123201481277,0.002960801105731666,0.016916412237611568,-0.04533408436946164,-0.08935699977760002,-0.06567977265086593,0.3876250104240649
0.31852117114544626,0.06929765409543877,-0.013697388091534741,0.10116132161351082,-0.07869957129159938,0.228370733718725,0.3436448998394991,-0.13982180830848157,0.013641516307502361,-0.0751057271515733,-0.0001507664274097393,-0.010507523735283133,-0.20695050434274243,-0.14650220386128024,-0.04208712049147873
0.6140090385836244,0.15826595913576505,0.09441761549757373,-0.13298029281971938,-0.11349544983179623,0.01040781760480058,0.036274175117704366,-0.09806550807028716,0.07312946197845144,0.03214909529957034,0.04051916799776057,0.018122399996356436,-0.08007609181900696,-0.14562331971855497,-0.05278674839430687
0.43672033005450545,-0.1985657913953427,-0.14543887458435556,0.016786822276743385,0.17071876869552122,-0.13420281038492457,0.27230448430144694,0.1639987276748949,0.1607268186667015,-0.04419630793910132,-0.0878518036821715,-0.0008745781504420967,-0.05478038069487596,-0.07003073042742457,-0.05918808848417172
0.44889441911156586,-0.05797968002536308,-0.05917960961073028,0.19240047947942682,0.03669961567457998,0.13732936170365095,0.4350732236341101,-0.16944304703500732,0.05970508443617179,-0.01267024357523073,-0.07947678297482601,-0.0244032656157691,0.2303520483308713,-0.35740037512318135,0.27191148044371577
0.2635360998152048,-0.20867175195850493,-0.09728289657615172,-0.2722408397094671,-0.07746540417089845,-0.11270238840009013,-0.09215713194794327,0.15413861376779814,0.07941995908449287,0.05153190430965067,-0.029227037017293858,0.01814767610131311,-0.0006293650714643858,-0.4461194760347153,-0.038387292860494596
0.003220927923799584,0.16896338140362174,-0.05789387883348649,-0.09087655644883744,-0.020935710271826728,-0.004737927006215661,0.17239447061121882,0.1402761206861695,0.6879042142422941,0.05322103762309114,0.040011858127400934,0.09187515388804804,-0.12136979439885616,-0.13641686871011896,-0.04653150734910979
0.032513155165922396,0.006786353423864682,-0.05282930056861477,0.06866668146513755,-0.06266960564101284,-0.017629027326971306,-0.009797466905704199,-0.6119282903689242,-0.05110924238170619,-0.05722747034018769,0.06663135252763731,0.007622510075222764,-0.06990638849189154,0.09460669434760366,-0.016816330746358275
0.4011741810707496,0.01017209762720233,0.001413029082969769,0.04169824715314491,-0.16218624702973097,0.3284449991154638,0.045120555278813104,0.22917473700351365,-0.05875855229130175,-0.01644347684869503,0.035536047264581136,0.01936868333395434,-0.16369632993934974,-0.21138911472296884,-0.1462334210758664
0.23643299772447415,-0.1538220695165451,-0.11322765356759878,-0.42959240900907036,0.1365179653200211,-0.1839164328609308,0.08975852476327062,0.1903519663478949,0.043565104580825895,0.05532534161786569,-0.007248641694083061,0.010556511831464218,-0.15078641240016008,-0.13758893125494578,0.12007998426436083
0.10439733043220656,-0.1152107784415316,-0.15311492249737593,0.09101442511482143,0.17045032654804299,0.0769688783315297,-0.0327763356672168,0.056624343227320614,0.01182667917545387,0.007868969320979607,-0.04268339045894033,0.023701691243935168,-0.2635620503013127,-0.18099992974684637,0.034113768278946154
0.21687259788992888,0.013023280944593832,-0.13327604055231898,0.00814125616867895,-0.06683568439280899,0.11047977561823623,0.6501227830637251,0.15663128367523943,0.08715427042769848,-0.03582608026960356,-0.05188005857872537,-0.020393261188604236,0.08687227655457454,0.03422279046995137,-0.012923996321330433
0.13169918750433254,-0.027785671388009924,-0.10461880188414588,-0.052307785995498395,-0.02030177042180873,-0.023508874754806158,0.6034936129606981,0.047814963186761435,0.05162940911808585,-0.0030621851260561063,-0.03306319696626761,0.01376020971697572,0.0356557906309236,0.02325850517380527,0.04672191713261743
0.28027202212156893,0.28815160922934174,-0.020510203928853915,-0.013523052486852817,0.015084343664107023,0.19799278041809174,0.035551694847499954,0.17719755289963296,-0.0619606163003301,0.012925118897472474,0.05373079769171376,0.03923426576133897,-0.0637817292829006,0.08438104008993694,0.06206177989192447
0.26146757107591995,-0.023286870889545723,-0.06044961103119996,0.1471889548909967,-0.02522154782914279,-0.01938713820927913,0.014740417216832136,0.12075028527580707,0.2597754346175225,0.057890277589254045,0.022572264364104824,-0.012508441190625401,0.1814307957979796,0.09114837666167545,0.04308123195356593
0.6173266350436537,-0.07330522769357406,0.046368019561774894,-0.0571963953532722,0.04226224858303521,0.13126084675632485,0.06112790249955973,-0.0029703269555417435,-0.008874537956751841,-0.015185531385619054,-0.07283556107047062,0.026090104082762824,-0.03539019663273103,-0.006369141391862735,0.26169128263928076
0.7813548616501198,-0.03706046126196321,-0.061557043270550296,-0.023735742162866315,0.028619101535931946,-0.03352839548585007,0.03205782164455852,-0.049233488899003475,-0.221872544411493,0.027515157314536277,0.04746131785340853,-0.016195799241538255,-0.004728083058605473,-0.008285141577692173,-0.034752222053822175
0.7403721681010156,0.00784264501544013,-0.0612396488577286,0.04915978110346561,-0.09270481953224124,0.0563413257208196,0.05539830046328589,0.014572188132078235,0.019130137736546603,0.009840093353929266,-0.04781248282645655,-0.015752795194353526,0.05615135614460282,0.07082501177731375,0.05504950357727746
0.49033187483382723,-0.1222462465615677,-0.15353806320057492,-0.15298580016267552,0.07584985320271688,-0.09167798593857668,-0.195102085039458,-0.07292636348336126,0.03693634333594948,-0.019339035951055013,-0.08028349261192819,0.0761157691734366,0.09443697051464756,0.05901359090902598,0.00100413149771976
0.5378944660800414,0.040220435381213525,0.07743803390155192,0.051023724376684676,0.038630177466173976,-0.019690496082991817,-0.008815400003199117,-0.10759456165218641,-0.061280171864196264,-0.006873898422496734,0.12460623415532153,0.01190012032375514,-0.05056981672928667,0.13817154479596153,-0.11813984396241106
-0.1809964532668556,-0.20374576730131924,-0.16659909700771422,-0.06512545354271633,0.08528042833028411,-0.23488941200053312,-0.13613920126752235,0.1085647982387356,0.42520963197119127,-0.07860377251539272,-0.14945168690640073,0.07717508772786079,-0.11938514818833337,0.18601997530677786,-0.004664966118990921
0.1379583452104692,0.19982847306119433,0.012145263009847956,-0.08006604261846832,0.045403945475466875,-0.04898066947742048,0.11322518126156703,0.035267791028013334,0.23780685199876858,0.06967252883931326,-0.042368124315781984,0.29290963343974985,-0.16844030494851173,-0.2933625961579399,-0.03949892103642243
0.5088453853454871,-0.03314483174048111,-0.010186670027079051,-0.09899497118593878,0.05805439173525288,-0.2196877223558725,0.1474081327795741,-0.08799939056630314,0.17003548050581818,0.026753331617894605,0.0363942143632193,-0.05198178893230813,0.1097033014367426,-0.07162811891413103,-0.11018307022849509
0.36485067413174577,0.025552177841697787,-0.11389149300260899,0.14112708770831614,-0.022614776718062626,-0.05141245165104995,0.22248038745476803,-0.07440793829376934,0.015183183563978643,0.0034928945591019274,0.12220237720343985,0.08921748615217046,0.13967925558113595,-0.030054985541836627,0.4014195238573097
0.5442885034421105,0.20226742262111755,0.06638886395234546,0.16424364724155416,-0.13022399471791762,0.2812169866056968,0.0338681586608994,0.037649101254095596,0.001783983162394189,-0.08662246409196456,0.07536024770498807,0.10408302965794324,0.0019727128463796263,-0.06037412071532683,0.036107067631589156
0.4171456758777109,0.1145996936656097,-0.03517611875156692,0.17365403717048913,0.0023976591203397554,-0.05488387166256104,0.035949508574489135,0.13992566749552218,-0.0919489434606336,0.01861841793349084,-0.007050080272707853,0.025365484819438653,0.04937958410461155,0.05532925254450727,0.25230779006285886
0.42228920983766605,0.23341342068905935,0.037428893335225394,0.139947033453624,-0.09660192453032464,0.0861506900450954,0.25897476021813726,0.0342798316636638,0.172840595747017,-0.0447034996404099,0.0047212415661161185,-0.019968755171717482,-0.0021836209050702846,-0.1716986435901416,-0.3644716843802515
0.14666486820529445,-0.21894844976424097,-0.1148663690728962,-0.07147515345055822,0.15020995513071145,-0.10139051568516376,0.04883162788397304,0.13351422507892446,-0.1614820046027089,0.024884425799204826,-0.06914830690646673,-0.057176241947626646,0.24902927896983718,0.018259091389950074,0.4545105766469804
0.6224034639119995,-0.06553687036851104,-0.05814853380442252,-0.0004300335055234466,0.0842600536831918,0.052045976895320034,0.2020740172804298,0.052420581450814255,-0.08413141719204487,0.08811403671297059,0.06262843037182818,-0.0682199545001341,0.04457874978541908,-0.1483631301928696,0.14291479052410902
0.3919236828118351,0.10773689328203893,0.002088941444486835,-0.11438008279250368,-0.3095147391954681,0.2543686227217777,0.23045153948170835,0.3265174417167145,-0.01082677669905193,0.03879985634509916,-0.024229708515437508,-0.02123649123825653,0.11272881980659777,-0.1034524301149484,-0.11006885461595031
0.5850970523063523,0.13208773882037322,0.021818581911377324,0.18519049411342126,-0.07196843111036084,0.2821955323978646,0.15266019642983314,-0.003100668000427025,0.04193995303088273,-0.04325306327362057,0.10314674034817219,0.032915715508273546,0.018083217051540094,0.0009801097778621292,-0.11612302781663106
0.48906686081968886,-0.017135834475160965,-0.044191197452544115,0.005153931423533376,0.07707153794918384,0.04653155725673711,-0.11939798202411941,-0.06557481982611389,-0.0008403488447033624,0.009604241978748209,-0.016895930550114246,0.0032997635232944315,0.07946927562357332,0.1491341720705295,0.16284080139962784
-0.23729251409988864,-0.05281926639176101,-0.04316039167745267,0.05135481779200974,-0.08084362234610551,0.09403869253706433,0.06787592306338501,-0.10266126263722548,0.785328158849314,-0.025185825767403625,-0.01089119796590075,-0.035210013482548826,0.02306461500319763,-0.011087724483174759,-0.035194980201630775
-0.07473520267315527,0.32325612732565456,0.24931544237866718,-0.01784925368666785,0.09673065230704524,0.1159041888925937,0.05352363193317388,-0.4784970212198733,-0.04017436176259768,0.0010343979682062333,0.0625487726519552,0.030885331764928914,0.04528843165140279,0.21527728407352797,-0.0036276036119402776
0.04115831809117641,-0.15371032338741636,-0.04882139222444004,0.18998997792733385,-0.10504118425124784,-0.015230820566608058,0.37767997742919596,0.4692959881714299,-0.03883087338776363,-0.13602475593013408,-0.06669682320742687,-0.049741350252421226,0.054161652987326996,0.1624510898516348,-0.3545103275090756
0.1381930946416169,0.20574210049632502,0.022612294570798074,0.30022208553896923,-0.1455953991351773,0.4022839383555141,0.19989182541138764,-0.06103048156711118,-0.09202441812485208,-0.06719237848085631,-0.00662819247725066,-0.021941590236659942,0.24961644402533528,0.11483008357736742,-0.09524799285966655
0.17840673598263532,0.04816451246781797,-0.2945835007433209,0.26729179273018117,-0.08117757525582721,-0.23919740009475987,0.05473578552017062,0.14505925506137088,-0.05043903872514122,0.06705703493200998,-0.020028905737377707,0.035908286918502695,0.3315461509312051,0.19353999300649122,0.1391906241521391
0.06782921969834113,0.24468416745654348,-0.321973405233392,0.11275118266361119,0.017601706435913526,-0.09810436820269015,0.012281610109274203,0.11823179132844053,-0.028581712402021668,0.025761602381881788,-0.03382329707668539,0.04272770965904765,0.22447779045804406,0.11564807767849872,0.10054192258246865
0.09297904583079405,0.27214394424757354,0.06069385345348735,-0.00042900846119018916,-0.08093423336692239,0.29227988363350554,-0.12484430739032236,0.02833201784828671,0.053318546721720206,-0.04219404799601497,0.013552355065634463,0.14285702784451748,-0.004960915394407442,-0.01364490561025254,0.02928742383939088
0.015865558569262302,-0.01627027161528975,0.027434871958885436,-0.015181554117878174,-0.004116897193933711,0.04649008330349914,-0.03115748248044712,-0.018413558378273423,0.021464334701113398,0.0014410224409695117,-0.0009518360052638859,0.9390600629067299,0.03514698292932063,-0.003331452963524762,0.00851518474940634
0.009224925317439353,-0.014196981038885151,0.0193882673673368,-0.015232637380675611,-0.012268328097318355,0.040392136278868104,-0.022618713672846288,-0.014504637070792647,0.011753966106603777,0.002552913463052688,0.0033193311327052322,0.787198674069334,0.03555435825590669,-0.0011119558588167148,0.00508528458082341
-0.0008497979843400242,-0.4031119886639374,0.1842542914961285,-0.06741994611961091,0.05753197387914665,0.04750506188857366,-0.03178985245951691,-0.011764689392850048,0.014206703425114795,0.4520921042759175,0.0454694189383359,-0.02135828261486504,-0.07255177764008815,0.09929369144748179,-0.015171110979638263
-0.08360068528609516,0.07161152352455738,0.03902184895525078,0.2679166921226763,0.4810491258294368,-0.17734700139278928,0.06421649693820415,-0.08911011925474363,-0.054643432013485996,0.03836071421874542,0.053496744102980366,0.013356405703757616,0.10886224857891678,-0.09744211380461038,0.10866040037485317
0.036562202737174324,0.05799731718245055,0.03331942348430287,0.11278317450047148,0.6306437866845862,-0.2824180164855236,0.09362192088977803,-0.008927784209164052,-0.05755092846114534,0.06858264216030799,0.003109670854620756,0.015208850674604011,0.044238782953727296,0.12362132210226966,-0.01694780401684671
-0.024297830103894733,-0.06052076132286125,0.03374638109212017,-0.00817191233927199,0.642014067908767,0.005816612464090458,0.00839432308821692,0.039020429368778975,0.001514357005939684,0.24028919337005256,-0.012297549936273567,-0.005572192962646595,0.09147030851124179,0.06678007323192112,-0.06186577244617457
-0.022181663637337316,0.10375612537409028,-0.011460910266182003,-0.013390584877052858,0.05205291367473508,-0.1119445576308928,-0.030386518853834574,-0.007588624686216494,-0.0016325945523831804,0.7982631001700398,-0.001408053939080907,0.04058145660204477,0.06410065581401202,-0.020598130568856163,0.06125391514529808
-0.03992905986667636,0.036966575932460506,-0.0438445145329796,0.04955187585148213,0.15762375734585832,-0.11284575484214658,0.006872055740715267,0.009963344916444444,-0.046098562867645285,0.6320514739619486,-0.04434501072674816,0.04553175097393777,-0.02874127453209276,-0.06468138037479937,-0.026015418634351806
0.0030571714029977307,-0.1615467017101546,-0.01934098833052415,0.01610380729992124,0.5995657892079491,0.03385231643374101,-0.18562279709126764,0.009226010664407546,0.03640404646737209,0.05680802181078278,-0.03645707784144856,-0.03005742161899631,0.07173043770904908,-0.009578206447622249,0.12355624564852964
0.07005206131374926,-0.06027467631474875,0.07446857013874335,0.022224217484981452,0.07719866941688151,0.12377792850487024,-0.015141392651736793,0.013845206842920574,0.1312805448540934,0.2401628366074594,0.0766196030394728,-0.042681854416941306,-0.04801294718300884,0.002574865034425762,0.02305952577742216
0.010281190943047807,-0.0983034859364831,0.08428064165404847,-0.020780188757286665,0.039763063766806384,0.013966724178083544,0.01903367998052639,-0.02414153967488068,-0.01704979830966136,0.10355374231182342,0.0007871922798315204,-0.022623508349507992,0.014665150908769105,0.04310917168714886,-0.012509914186318494
0.035287784871298945,-0.1085781822880751,0.11451205890928678,-0.01558835448994049,0.04995325734905369,-0.032560150711475534,0.22788662552699612,-0.03265161366133898,-0.013513592795614779,0.19193004708634215,0.07115599633331811,-0.04488744142863426,0.02364665944054726,0.1227933767581346,0.04430803617873976
-0.006510797649065406,0.05631870691789479,0.035319944882733656,-0.01110683337300711,-0.03278564680089131,0.0016764976215028057,-0.038466379842460055,-0.007242717569338029,0.011924751231803747,0.04811543656506115,0.027193660705248947,-0.03601241296080175,-0.2087629798122174,0.01796399735962034,-0.030327279673155794
-0.07445105348724931,-0.0664382555037072,-0.2207426273135786,-0.14039542028475108,0.11575125782054357,-0.5682576818397063,-0.05304326791013605,0.04626212133077536,-0.02732503484588174,0.0518680785479287,-0.05962955404883827,-0.033410915627499004,0.06274530410464807,-0.024088618385534694,0.06573199081777793
0.01986688758743921,-0.3411834284545984,0.26544250525453333,-0.011895095343592515,-0.014741604718546278,-0.09346886168165103,-0.025772071109198047,0.004764008333553869,0.03425533995289255,0.22153628027949862,0.002220152335894245,-0.01806102782374322,0.04370603549733542,0.12180839725937584,-0.018870642912895502
-0.08517230489716227,-0.2107429291674769,0.49764749263439323,-0.026752348771248463,0.022010167200011723,-0.12772795185274594,0.013839817128799801,-0.01955794964219847,-0.06963703090259357,-0.05067411140309286,0.029865003242553177,0.025113090087836062,0.05385448624785097,-0.08882027243300068,-0.05157900742387855
0.015789627994306155,-0.1985704335996093,0.07649941994037146,-0.0556994208046659,0.04000353486114551,-0.3125229445409117,-0.060047272107889155,0.05933597497543148,-0.01757306664354632,0.029078311203517983,-0.050111752014508425,0.00033405440986074953,0.10921428452829515,-0.05625314740722979,-0.025998432095057585
0.09386632208372549,0.00813648280398026,0.10180702199150957,-0.021292938926156628,0.48618824588570075,0.0844007496741765,-0.03870574690925657,-0.11471101385727606,-0.015683864154628076,0.043604099612763625,-0.032631441566960545,-0.03329769363935537,0.5700037633122365,-0.03903943808000214,-0.007036027189276317
0.06006767934975209,-0.051949312782350994,-0.07697862069522729,-0.05796462567299223,0.13734773900955558,-0.10216792804863552,-0.0007801294758347673,0.02148048094771687,-0.03589155313080693,0.06663181662315519,0.0058457629157772145,-0.01053854143057462,0.3815900756603365,0.009891278402988625,0.02115714277156913
0.07908802936617992,0.07024968094327008,0.0532740918694722,0.07184963703339405,-0.010822650382800603,0.0995553624327641,0.02224135056543025,0.07611445256762811,0.014785051843061033,0.026504779309383428,0.8722637130320918,-0.0022417382443869205,-0.01348129479764819,0.005943794017557235,-0.021674141962521716
0.08401217897606329,0.06829808469386056,0.06715356353170324,0.07441410418685473,-0.014077049342409602,0.04022285826853054,-0.09268947371117668,-0.14622649020724218,-0.02624001918263407,0.01998558362400992,0.8560771152437168,-0.0007852157444204277,-0.06286029242640245,0.07825970140259876,0.02984185607471349
-0.10300839196105639,-0.01350140586153849,0.67983823858843,0.14359815535999038,-0.02925338857510363,0.06781042467367679,-0.06525003903137416,0.03924104094040137,-0.04157497222944201,-0.06745136210984855,0.024784878861848325,0.04485166070889571,-0.005058794145572716,-0.00852223343828294,0.0020838736838939124
0.10178325313206081,0.22045829966678804,0.5152069720741198,0.15743886321713846,0.0715696483880786,0.23295400371329253,-0.11838427020412465,0.03290184002204671,-0.05815446283701379,0.18243782103673903,0.09029001228193448,0.0016726980203180892,-0.06951173667342965,0.2752039107121483,-0.07917084567229851
0.04600892802915553,0.24684887736000907,0.7181603771328368,0.1690643678106925,-0.053465029858498214,0.12265700482634735,-0.09971833630578716,0.01826923210260573,-0.010929645002244238,0.13282244846701485,0.0698842618007284,0.04813703680976933,-0.0944205784184667,0.19266425323511358,-0.03802730679130621
-0.0558988968588713,0.11937952333970091,0.47697159816175544,0.1437701539128467,0.05949229528707686,0.044754477519813624,-0.0809028077084117,-0.09925239365895114,-0.042751723957048904,0.09738770312095402,-0.04492599806217175,-0.012959475308350878,-0.070892797046382,0.019534917657332354,0.038785763795758044
0.06525298949782095,0.1346953817141194,0.02306538739236957,-0.04824020296064198,0.029251085701808958,0.05807002844199217,-0.07788519487535067,-0.4815157020944531,-0.030054711804603347,0.04913626531114685,-0.053208892977919836,-0.006342022586512865,0.06071765921486117,-0.10520134998136894,-0.07061843468105611
0.06524589996494337,0.5649887141254937,0.18520550238829228,0.20735478356892828,0.03655941114941519,0.20567405811394643,-0.02315551682630054,-0.19223455629434233,-0.03498791828097168,0.049265595449731636,0.03926000408830826,0.003972284504113969,-0.14556007375632835,0.19908786030853884,-0.026803631161784497
0.02854181261611129,0.6889505322328209,0.15806539615647766,0.05896539256453664,0.059762860843752985,0.1443481762335474,-0.1467081691377259,-0.3207320325782972,0.02631575989997802,0.1310604720342415,0.09755070249105499,0.03770919086066151,-0.02165711007669669,0.04980467211879555,0.05303930404210606
0.18232292030973757,0.6220595154454821,0.2532085250663468,0.05103976302033461,0.06027340726218236,0.18477112349372718,-0.12173316511161048,-0.02740671138244499,0.0762831553158621,0.18579829339077708,0.10887680896334932,0.05796565809513013,0.03792388206884381,-0.027550453790946828,0.01083905493827249
0.06802221540593306,-0.32439588255291113,-0.09100248021630158,-0.15080195390154158,0.031125044888667047,0.0013090796092445234,-0.033313564857913966,0.08602008842856525,0.0030747766481754872,0.006792479930012098,-0.003989274542280839,0.00376605702104736,0.019056528841193642,0.06827697462348346,0.03740385938941417
0.07510145707718704,-0.4457238249271815,0.03083166823701821,-0.05847121991987946,0.19634071756404167,-0.0009624934625909388,-0.029128973629793293,0.056269579196345114,-0.024830218827352177,0.03521409692435667,-0.03001896971005634,0.04017498980767336,0.03841171520945056,0.039498949348049615,0.04162449373570309
-0.01586715106823275,-0.48427502531135846,0.1464934520619735,-0.015126576569295305,-0.021512670473337603,-0.0339703561917689,0.004113007484429186,-0.02998237867693403,0.03301945289350391,0.08440198620482627,0.02828638918501408,0.06326318081138901,0.008122682459428127,-0.07949888570102387,0.09509684978902147
-0.05590932976235766,-0.18544085508144642,-0.06815845338755841,-0.44197184846617255,0.22566760272391065,-0.13362347978603745,0.17548376530010884,0.08324961353591102,-0.08109740541436555,0.07384143457696057,-0.02252120664972297,0.03310651679662351,-0.2501391797100217,0.16700500337989346,0.0813904546223885
0.0062503043989871115,-0.12672824560255327,-0.12698415904827745,-0.7420034126786544,-0.12101168219933296,-0.1260204975298405,0.033668651661564075,0.06615750306854301,-0.09653856682625767,-0.024367583758844052,-0.04542540072813305,0.009050430346498686,0.042611288904587506,-0.058335387862044015,-0.07906723484714223
0.06853695760324033,-0.026713932898444932,-0.011937146992752069,0.5438889336622152,0.03611647175437192,-0.0069702645196940425,0.05452996662642065,0.14000659256013442,-0.03420739501406218,-0.0021450371865341738,0.046268723237048746,-0.028124131061772886,0.027960017048021413,-0.016050329101767066,-0.004459415662156056
-0.12826425345660972,0.03022056407083476,0.1756749675896994,0.22522410679409102,0.12797192566715748,0.24968133028048092,0.15948721705022922,-0.06136058093295379,-0.040005210451884654,-0.024795035240091943,0.04075775909777486,0.044122038859929665,-0.1039472195180853,0.2702610865208816,0.12434483162506854
-0.019609419864287794,0.12611648749230348,0.15245660907628508,0.34810804577903437,0.16698460493235953,0.1002470163010987,-0.006569565188178612,0.02446682440041234,-0.04228876473937241,0.02035315513983557,-0.002789446333805323,-0.0279079023674527,-0.13559029235271577,0.0741974949449166,-0.05799328842263057
0.01655844204229019,0.1624067214643784,0.19602494499030476,0.44378119792049375,0.22759427280206387,0.058176931947765055,-0.01274774833761896,-0.05164992462021786,-0.036474299492523655,0.04985468935939827,0.07350807177720736,0.05095771954733569,-0.24716547230540623,0.021010321601835802,-0.026094520407909563
0.05032572148734271,0.26672095739037255,0.3129455017539455,0.32758919238765666,0.07454002277272011,0.38539705018637777,-0.04312691713115876,0.0033449699015773594,0.025050733961662176,-0.030912453248382925,0.02280371421819983,0.009547122079611434,-0.11646019067601306,0.17510852722150344,-0.023601176494563048
0.14642314005268134,-0.11908633724543735,0.33670348027734376,0.01591574871809093,0.1255541199906108,0.1103330536921256,0.04430151273735749,0.06077008034291055,0.06929041836615156,0.15185708532827033,0.11204002097946114,-0.026453341178731625,0.07724145277197605,0.38730943064071066,-0.08996618173486115
